genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
M5_3.242.filtered.fa	2.48701715494535	0.5506071432853793	0.0117126303434596	11008604	649	649	1	4.271701568479228	0.0012951210078684	0.1888321171331078	0.8887567626687034	0.002685182695646	0.9842518056281142	0.9903861788031236		False	40001.0	42.355916102097446	0.1940110596861682	0.9509447854119292	32737	19985	19600	45482	121685	456731	0.8999998920694506	65082	945160
M5_3.243.filtered.fa	0.8173207932453576	0.3434434598376851	0.0130761961158994	286973	21	21	0	1.5873257239268932	0.0029850241743937	0.0412756600795196	0.5140717309079843	0.0	0.9739130434782608	0.9809202195018996		False					309	226	220	203	1045	5586	0.8988425818818594	423	11542
M5_3.244.filtered.fa	4.798772384795986	0.7137600319179953	0.0173350743474664	325835	22	22	3	5.555478650596785	0.0097988605366878	0.3982260960301993	0.9855536864667008	0.0	0.9813496100373008	0.9900043157927186		False	298.0	23.61744966442953	0.3564459410534361	0.9599928147504212	2420	1297	1235	4198	7230	12482	0.9432880541760142	5433	25320
M5_3.245.filtered.fa	10.15989912404255	0.8528713429111835	0.0030010834726067	223641	8	8	7	10.48882725975736	0.0222592908271061	0.6083723467521608	0.9998729831656724	0.0030432093954244	0.993723218945001	0.9952225905319094		False	547.0	36.24497257769653	0.7751769278538543	0.9969920361601378	854	650	646	838	10720	12617	0.9359756928086094	1484	25434
M5_3.246.filtered.fa	13.569912377742796	0.8950772368561603	0.0045119803255888	3491921	113	113	13	9.546375194822248	0.0051252649283297	0.8049059529124514	0.9999937456455796	0.0040973066631802	0.9937687410964228	0.9958849640014402		False	13967.0	41.275076967136826	0.4424426370487284	0.9651020818173164	17514	11566	11398	27550	207704	253603	0.9607515563218004	38948	516389
M5_3.247.filtered.fa	8.466261311990241	0.8938043864975698	0.0143437456776162	373829	7	7	7	8.32838724303841	0.0136470803280813	0.6382035636614601	0.999433316005478	0.0167263332049458	0.9848645522028344	0.9928577117013652		False	6265.0	38.55291300877893	0.3259586426288196	0.9601011188643862	3611	1704	1651	6963	13826	25491	0.94712663586307	8614	52390
M5_3.248.filtered.fa	5.494383070708391	0.7566332646031563	0.0078716745271822	2326004	98	98	4	6.330332727220806	0.0041682997309513	0.4686445079200207	0.9921836708393764	0.0011105083026185	0.986829274110171	0.9904758322638292		False	9134.0	51.11572148018393	0.2075612941962525	0.9556606756822864	14357	10382	10255	15942	57466	101524	0.917637928226674	26197	211445
M5_3.249.filtered.fa	6.68206085256271	0.8618761508243197	0.0012538630505541	280777	20	20	6	10.881297530858571	0.020683139982002	0.5783913924573594	0.9972612666125452	0.0001314066279898	0.990991323838201	0.991625564196824		False	37.0	13.027027027027026	0.7796109925438233	0.9560799465985224	1463	1360	1357	309	8285	11188	0.9474891578345712	1666	23281
M5_3.25.filtered.fa	1.865377490126211	0.598363434265398	0.015752647166904	380553	30	30	1	2.303560296818678	0.0037639472156664	0.1274907831497846	0.8073977935932197	0.0	0.9795329472143784	0.9891584393099326		False					993	526	506	1167	3143	5229	0.936663219828249	1673	10759
M5_3.250.filtered.fa	2.347938114256316	0.6141815308076227	0.0100353710339304	942705	59	59	1	3.000581986834862	0.0031099474422211	0.190427546263147	0.8742210596947462	0.0	0.9840850727229176	0.9898394023964304		False	17.0	14.0	0.4730983757157267	1.0	2857	1824	1785	2919	9669	26095	0.9054015319998828	4704	54068
M5_3.251.filtered.fa	2.7493229295681614	0.6875237387498968	0.0018819919901915	242220	15	15	2	3.000018168473515	0.0061337496975856	0.2342498555032615	0.9117562270215228	0.0	0.9930736693690518	0.9936905181529784		False					393	358	354	141	2913	3882	0.9507612222957968	495	7986
M5_3.252.filtered.fa	12.730977925119396	0.8868952613295139	0.0138580107271734	3553043	104	104	11	13.301276935333853	0.0070773082333662	0.7755664651398815	0.99998688105918	0.0019816389689212	0.98952214401037	0.995890944364265		False	24535.0	35.52871408192378	0.3787531864061338	0.973636723379516	28873	11323	10986	82866	197603	240035	0.9535040842002817	93852	488015
M5_3.253.filtered.fa	7.930974708514898	0.8965080673654457	0.0147192593568432	271712	2	2	7	6.677891512345036	0.0128205205240399	0.6352866270168414	0.9990908956442934	0.0	0.9837267908350954	0.992063262173044		False	1448.0	30.74585635359116	0.3571424528939361	0.9709747528795392	2809	1370	1324	5001	9474	17641	0.9347757968306042	6325	36208
M5_3.254.filtered.fa	6.470493144259426	0.7459911412124297	0.0210663430022814	10489020	346	346	4	7.648411129120017	0.0023694150204369	0.4957557522056398	0.9966987214507594	0.0072259512862418	0.980918047566227	0.9913544097760152		False	116578.0	47.37091046338074	0.2413091954519333	0.9449583828675392	99226	44957	42956	218950	302567	619734	0.9068621083139342	261906	1277753
M5_3.255.filtered.fa	3.5062593356568748	0.5955935699551889	0.0195703557189611	281180	9	9	1	4.826464770152015	0.0091312926387547	0.2927484173838822	0.9547714608100932	0.0	0.9848630261799186	0.993099678065966		False	501.0	25.92015968063872	0.2544550310675449	0.9581870657684878	1246	568	547	2921	4338	10618	0.9232259437776325	3468	22152
M5_3.256.filtered.fa	1.2546548469000238	0.3739490124876726	0.0189510023995141	1658916	73	72	0	2.572935535108037	0.0020064872102727	0.0862876721907558	0.6697351034844976	0.0	0.9777985804504554	0.987516067735986		False	917.0	22.859323882224647	0.2355406575785278	0.9549787330571208	3178	1787	1715	4585	9335	49060	0.8925811244181854	6300	99768
M5_3.257.filtered.fa	2.6887922171311067	0.4793572120498969	0.0166084182519695	168267	5	5	0	5.051795140576152	0.0123521311778166	0.1963367742932363	0.9069113978171256	0.0049253868833705	0.9814450464630564	0.9893452795350668		False	341.0	31.3108504398827	0.3066224504800424	0.9904663962187849	613	352	341	1060	2064	7705	0.8899461417324561	1401	15812
M5_3.258.filtered.fa	12.058896636566686	0.8324081496831183	0.0139328309391397	396678	9	9	11	10.542667786735564	0.0167772046552008	0.6841417976293114	0.9999762518453652	0.015842224150126	0.9910127347227544	0.996915809332901		False	9302.0	34.991507202752096	0.3196436549126512	0.976365481417828	2439	837	809	8959	20951	28321	0.9210622791958424	9768	59117
M5_3.259.filtered.fa	9.105888274118426	0.9022975058872642	0.0110013059004053	594079	34	34	8	7.628422404450907	0.0099543490893633	0.7127116090620944	0.9996778519534044	0.0069594146411876	0.9917360837208644	0.996740724645554		False	6445.0	40.94864235841738	0.2867287122698303	0.9653163526516216	3499	1380	1348	9700	23996	34831	0.9261554338883806	11048	74418
M5_3.26.filtered.fa	8.975345134105927	0.8754258787469721	0.0160680624705354	558551	2	2	8	7.584547761926439	0.0101520611729442	0.652883980155796	0.99963849321713	0.0230018441091995	0.9892039082016842	0.9964022168048284		False	4532.0	31.08142100617829	0.2217993782489307	0.9477370209918552	3937	1312	1228	11233	21796	38669	0.8721380380555193	12461	78984
M5_3.260.filtered.fa	1.8858939494863691	0.4920929607245216	0.0133623144022246	818195	53	53	0	3.428079972297214	0.0038146474182161	0.1299580173430538	0.8108555665067599	0.0	0.984463608919318	0.991930857416934		False	548.0	44.67153284671533	0.2702589494652031	0.9768026980227696	1652	858	843	2617	6886	19268	0.914300835677322	3460	40123
M5_3.261.filtered.fa	2.377438887642969	0.6620054615252694	0.0125670220484748	227409	14	14	2	2.7397936994289545	0.005781030387923	0.1836119063009819	0.877455192184084	0.0	0.9795473595976528	0.9864207879295892		False					854	567	559	801	2393	4530	0.9365701442398456	1360	9296
M5_3.262.filtered.fa	2.76582263312655	0.5832643542544268	0.016570077655923	542435	42	42	1	4.119209151620237	0.0056367579984395	0.2239162295943292	0.9130325514597571	0.0010380579982113	0.9878807837971348	0.9946484439321588		False	1353.0	37.1219512195122	0.2385155792240644	0.9519844818962708	1472	650	641	3636	6736	12550	0.9103772682999453	4277	27355
M5_3.263.filtered.fa	14.232349175997795	0.8342758989483237	0.0162475552562966	370266	15	15	9	15.403866256529444	0.0254179176304257	0.6537651310139198	0.9999965154244772	0.0176054767585412	0.9920063453506672	0.9974469878174224		False	30003.0	44.02886378028864	0.2447768171564363	0.9500200403270924	1935	618	583	10164	23295	34809	0.9294543383479172	10747	75212
M5_3.264.filtered.fa	1.8191266692302317	0.4315091239600084	0.0145887351724548	915392	52	52	0	5.244210997351446	0.005512619624291	0.1180314007550863	0.7993691945973902	0.0019696342710439	0.9830718682030636	0.9908741727983712		False	3070.0	72.81172638436482	0.1826918089627835	0.8623118987381426	1829	986	953	2823	7484	29414	0.9095904362845246	3776	59986
M5_3.265.filtered.fa	0.8936525343509725	0.3300334747901016	0.0167652737932332	972971	74	72	0	1.86689923088668	0.0019072147298625	0.0496900729826479	0.5457443745904271	0.0	0.9781579001799492	0.9873621941382092		False					1056	611	595	1308	3927	23018	0.8951991933291932	1903	46947
M5_3.266.filtered.fa	1.9570322043309272	0.547787340366463	0.0147217446826206	360200	37	37	1	2.932436009016042	0.0049370198239886	0.1450416435313714	0.8223712243378868	0.0	0.978332440088814	0.9867353188882934		False	273.0	40.76923076923077	0.256141123007756	0.9615290622721504	1132	693	679	1333	3096	10003	0.918910747473606	2012	20597
M5_3.267.filtered.fa	2.266157550492345	0.5464924890390283	0.011350353853916	278260	12	12	1	3.745805841886229	0.007131841518585	0.1696363113634729	0.8648022986118502	0.0	0.9836662923966696	0.9898735249878186		False	514.0	56.25097276264592	0.2601345216406824	0.9574391059696782	771	478	460	927	2887	6813	0.9395462403528522	1387	13979
M5_3.268.filtered.fa	11.6833629221508	0.7403734312825222	0.0175517517967972	245025	11	11	6	17.959012456510383	0.0364448902918805	0.5462503826140189	0.999966914302222	0.0197996791939245	0.9885987522880944	0.9956442153236952		False	16569.0	58.57873136580361	0.219502159542654	0.9513164554053638	1526	583	564	5577	12695	20916	0.9153984350926758	6141	45393
M5_3.269.filtered.fa	5.052734175599796	0.7464937468095967	0.0125767825790051	313440	28	28	4	5.820172518885201	0.0104899649770048	0.4251339969372129	0.9884557093131568	0.0	0.9901391327840064	0.9959400843501884		False	2291.0	32.33085988651244	0.2129225931191323	0.9749179154545728	1314	541	524	3240	6938	13021	0.901737933742066	3764	28186
M5_3.27.filtered.fa	1.3402804058716935	0.4265837945174374	0.0056953933605825	224603	15	15	0	2.466222057525324	0.0052389631037378	0.0908313780314599	0.6937849353935612	0.0	0.9883339052007256	0.9908337826577128		False					238	187	186	156	1325	5116	0.9070492138463384	342	10585
M5_3.28.filtered.fa	10.331757849594783	0.7810742486460235	0.0154922956172062	230617	11	11	5	15.769585855517994	0.0329956757383224	0.5119180285928617	0.9998908668848782	0.0115555937923557	0.9879380299346926	0.9942654819282212		False	12645.0	54.56346381969158	0.2356063036854521	0.9522210906708576	1424	677	654	4440	10518	20147	0.895958758521778	5094	43620
M5_3.29.filtered.fa	8.139057747615402	0.763402371148952	0.0143255363454573	724965	21	21	6	8.794097445127292	0.0103584489542578	0.5733600932458809	0.9992434848444364	0.0132233299673619	0.9914979815524964	0.9973079347360622		False	11651.0	39.63814264869968	0.2302627648866617	0.936296360844422	3534	1119	1083	12676	25816	40404	0.9298834631467624	13759	84146
M5_3.3.filtered.fa	34.779650051443234	0.9775650081941406	0.0151342086372605	4459284	52	52	35	17.24296416885627	0.0081749750050142	0.9605743881753214	0.999999999999954	0.014338426220186	0.9958902516975708	0.9996197012051432		False	611471.0	44.645589079449394	0.3468435098316186	0.9885095320970548	17604	1629	1562	188480	675786	757987	0.9384439432443716	190042	1541420
M5_3.30.filtered.fa	3.39368020355823	0.7215508188776025	0.0125165164073107	1980760	108	108	2	3.659515317382048	0.0026145004896678	0.3079843090530907	0.950044347630636	0.0	0.9830782420255622	0.9908399899679204		False	303.0	22.768976897689768	0.5874061142317487	0.9945764790764792	10323	5588	5454	13038	29584	50123	0.9377495557528172	18492	102835
M5_3.31.filtered.fa	2.0432543358550768	0.6125147959446245	0.0082851099941182	777240	47	47	1	2.649731382304604	0.0030238954106869	0.1495149503370901	0.8353928542002081	0.0	0.9839341186999284	0.9885895240471908		False	64.0	31.5	0.2475658003799885	0.9334033613445378	1867	1326	1308	1512	6969	11891	0.9249104586006002	2820	24669
M5_3.32.filtered.fa	17.472912121859046	0.9141690548261086	0.0244803142213841	4243854	108	108	15	14.97011198950672	0.0072853919709852	0.8005268324499382	0.9999998007252684	0.0219754694035719	0.9825903896572562	0.994873016045888		False	523402.0	42.91517609791327	0.2568280718874005	0.962771044214904	59146	17418	16400	209304	324039	572257	0.9155545644383832	225704	1182691
M5_3.33.filtered.fa	3.0540998087862814	0.6676885712363345	0.01370434827885	1842964	83	83	2	3.685157100071574	0.0027268575844625	0.267162570728457	0.9325770713452236	0.0001415777732354	0.9828950120945384	0.98967039082318		False	2259.0	32.16290393979637	0.195354027668235	0.9505122196654202	8422	5086	4951	11153	24713	54937	0.9237970063079456	16104	112572
M5_3.34.filtered.fa	4.246574659838925	0.7284020005925572	0.0072297417907251	2949926	153	153	3	5.313169830718527	0.00310965690291	0.3738564967392402	0.976475795863802	0.0007747188586647	0.9891635210259972	0.992523908531449		False	5964.0	37.94299128101945	0.2983513722184477	0.9473424518667236	11951	8245	8135	14110	56240	96178	0.9346142867850976	22245	197846
M5_3.35.filtered.fa	4.632374334329134	0.6151675542278218	0.0179505796811339	307960	10	10	2	6.527324604752379	0.0118005865456528	0.3616054032991297	0.9832672355277488	0.0151409161696557	0.9849137931034484	0.994091235632184		False	2360.0	33.73050847457627	0.2347285690677	0.9580328952058416	1680	658	641	3962	6307	12767	0.8936976623233246	4603	27163
M5_3.36.filtered.fa	18.009532788101243	0.7320817561003623	0.0167458296010589	208963	25	25	4	44.40478729778028	0.0983230095120831	0.4873925048932108	0.9999998759296944	0.0148278589986223	0.9882961697448132	0.994413188410066		False	26263.0	111.94951071850132	0.1532951630999078	0.9255311449314478	1192	569	546	4112	17092	23511	0.9272746872067578	4658	52776
M5_3.37.filtered.fa	1.8210091488003743	0.4701678921845275	0.0270142948463005	3898216	212	212	0	3.031204756653044	0.0015436796519095	0.1434884572840499	0.7997024120141745	0.000333698079367	0.9794135682731177	0.9902458036038324		False	894.0	19.690156599552573	0.2357156601226535	0.9450562221455292	11515	5456	5117	23431	31119	114371	0.8893111663850062	28548	234484
M5_3.38.filtered.fa	4.004532830385719	0.7693237965342828	0.0232252586480268	666471	35	35	3	4.412192717988097	0.0054332157580336	0.3578175194419562	0.9708704597033052	0.0018816026227356	0.9758297515462836	0.9886151588216794		False	1175.0	37.77276595744681	0.2496942953729909	0.977747257852447	5764	2715	2620	9154	11729	23258	0.9305243097881064	11774	47561
M5_3.39.filtered.fa	2.079250546357852	0.589282649335231	0.0133528664255782	1613869	124	124	1	2.7465956281838584	0.0021788306873973	0.1599844844903768	0.8405425609909416	0.0	0.9845465037917224	0.9915412441807324		False	172.0	25.01744186046512	0.2557857481469106	0.9802833784116056	3990	2184	2142	5521	15064	28149	0.9136672666726374	7663	59494
M5_3.4.filtered.fa	13.60582093161718	0.9413960588763342	0.003023895624452	3043396	28	28	12	10.701062178424513	0.0061397071397134	0.8573711735180042	0.9999939408430372	0.0106972980052111	0.9966562169454112	0.997778348381954		False	46874.0	70.11238639757649	0.2319737471822599	0.9356994118999106	8725	5797	5738	17727	180755	206115	0.9425080051796916	23465	419917
M5_3.40.filtered.fa	12.795451590722951	0.9445095006887618	0.0185539124950308	2130635	23	23	12	8.22501452072033	0.0056409411714242	0.8392305580261283	0.999987607061887	0.0136877845324848	0.9880548785466536	0.9976511301978532		False	29165.0	26.91037202125836	0.4080265742290904	0.9884754642042995	21359	4200	4003	73659	117947	167788	0.9403822172640972	77662	340352
M5_3.41.filtered.fa	2.40477490502484	0.5011535444576034	0.0183671960170377	260068	6	6	1	4.086649453990531	0.0080320987806768	0.1997169970930679	0.8803777288457515	0.010627559004565	0.9823642664613016	0.9906815556411244		False	817.0	42.14075887392901	0.1622935279507511	0.93514844928658	916	484	469	1621	2747	8830	0.906730200545098	2090	18143
M5_3.42.filtered.fa	5.200502707643103	0.7601147424081844	0.0046156168902399	2289999	101	101	4	5.414820723501839	0.0035941026596992	0.4698390697987204	0.9898678717686588	0.000430347761338	0.988543875025443	0.9906601817402788		False	1147.0	57.59895379250218	0.4613978504913942	0.9838666433596084	12326	10049	9957	8515	52393	85802	0.9366636364505758	18472	176963
M5_3.43.filtered.fa	3.5122321227795883	0.6844748455603706	0.0083443487160875	3015094	111	111	2	4.151327264311372	0.0023996139416326	0.3117494844273512	0.9550093669091022	0.0	0.9826331926881527	0.9878525970419828		False	470.0	27.025531914893616	0.4506789057264115	0.9742858163465083	16324	11418	11266	13307	46109	104622	0.9209669952771156	24573	215438
M5_3.44.filtered.fa	8.027653539871277	0.8600666269478313	0.0152978310892907	238342	7	7	7	7.98419313944387	0.0164025332033702	0.6288442658029219	0.9991652832195224	0.0017877859434698	0.9851014144649052	0.9934814518281292		False	3644.0	43.79198682766191	0.3326715677078448	0.9773106432149048	2233	977	935	4690	8439	19389	0.9144737223945084	5625	40054
M5_3.45.filtered.fa	4.104270856966242	0.8217293325453954	0.0096884856763429	3345441	126	126	3	3.707790252378143	0.0020348407191157	0.3862635748171915	0.9733261385955904	0.0011985692637236	0.9888858106424436	0.994413498609372		False	3481.0	44.56707842573973	0.1485129313307244	0.9534524090736406	14362	7219	7131	21384	60079	77509	0.9568871429112964	28515	158387
M5_3.46.filtered.fa	24.985550550026197	0.7626485070717653	0.027969516842037	238625	15	15	7	51.02503878416846	0.1051171509156377	0.5840083813514929	0.999999999737886	0.029095398919304	0.9879950344075372	0.9960677100151408		False	142831.0	103.14469547927273	0.1097530443576487	0.9111625614787708	1673	548	518	11042	26119	41221	0.9229384007262555	11560	94819
M5_3.47.filtered.fa	3.4150423425719465	0.7016276523639354	0.0116101336126998	5438262	230	230	2	4.097755313292558	0.0017646580821926	0.2960050472007417	0.9509778179540226	0.0075396884945222	0.9837776354509046	0.9904233755116468		False	3189.0	29.67137033552838	0.2998707143877836	0.9716488645550256	26114	15416	15027	32581	80939	203410	0.9218858455355154	47608	419423
M5_3.48.filtered.fa	0.8975306843427906	0.3594802782532687	0.0146100108440105	219656	25	25	0	1.7838925688193328	0.0038503321160848	0.0455712568743853	0.547297270090559	0.0	0.9806193806193806	0.9876123876123876		False	37.0	18.81081081081081	0.2137325563610544	1.0	194	124	123	253	875	5053	0.8960731038732369	376	10322
M5_3.49.filtered.fa	2.9963036155333835	0.6494484199720293	0.0136810163742029	4691341	248	248	2	4.257350422530836	0.0019760548405714	0.2517388951261484	0.929046893538071	0.0013605060024571	0.9853199807280822	0.991590974713652		False	12607.0	51.86674069961133	0.195315623628121	0.9328559878156876	17337	9931	9666	26856	61419	130884	0.908783428296497	36522	270378
M5_3.5.filtered.fa	1.7136980758140112	0.5216905052461869	0.0105806178924406	313847	29	29	1	2.6422027087565323	0.0047605633253693	0.1177803197099223	0.7797947913826958	0.0	0.9832814824834304	0.9879615852833762		False	14.0	10.5	0.6804486467633308	1.0	618	445	428	638	2376	5372	0.9274249383190684	1066	11029
M5_3.50.filtered.fa	6.7636420385154965	0.7845707957727096	0.0229575491174581	4338098	127	127	5	7.301764114385038	0.0035160361003795	0.5350819644922729	0.9974516161881174	0.0039990254228211	0.9848274929154184	0.9947545232328612		False	39593.0	50.16896926224332	0.2094358287288628	0.9506374663977124	35219	12176	11533	103553	129981	232460	0.901511414726596	115086	477749
M5_3.51.filtered.fa	2.1809528916534844	0.6537840894759682	0.0081214746618169	1007019	66	66	1	2.534777315276376	0.0025426488270823	0.1612362825329015	0.8542381864223239	0.0	0.9851017441860463	0.991260593220339		False					2419	1419	1402	2136	9591	14731	0.9444467451478948	3538	30262
M5_3.52.filtered.fa	14.822390087299976	0.8502716290974119	0.0071070691867018	723597	34	34	13	12.911101622092744	0.0152498479266172	0.6991156679754063	0.9999979304315424	0.0049181096325902	0.9912429479044356	0.9949355378174184		False	9791.0	33.0044939229905	0.5049690561701703	0.9845617702582822	4430	2562	2532	8848	47608	58345	0.941769558679447	11380	120810
M5_3.53.filtered.fa	1.634878449594832	0.5518501728339095	0.0115709867465395	352940	20	20	1	2.4123096866768567	0.0040837420751353	0.0938459794865982	0.7639230979736537	0.0	0.983998550812149	0.9902783648330414		False	385.0	31.55584415584416	0.2404797842117781	0.9457760384192532	530	322	310	667	2514	4277	0.9492926822293898	977	8822
M5_3.54.filtered.fa	11.408390437872914	0.903792476285541	0.0151690524932817	2449455	121	121	11	8.237273285051156	0.0052893811098723	0.7740080956784264	0.9999578218716424	0.003442424859233	0.9920259423239014	0.9981739523961732		False	22056.0	31.322225244831337	0.3329022390811242	0.9748583903715516	15118	3462	3316	63032	121471	158994	0.942261034980314	66348	328597
M5_3.55.filtered.fa	9.521736362837236	0.8415598789780426	0.0227813796981576	6927999	223	223	7	11.3017122745883	0.0043076737717581	0.6126750306978971	0.9997768559895996	0.0206149953321704	0.9857504054551982	0.9958163431663484		False	268321.0	50.75039598093328	0.2344087377063275	0.9525867163466234	60484	17758	17011	213862	292757	489624	0.9239689594563564	230873	1026150
M5_3.56.filtered.fa	7.764517054940162	0.7513699893974097	0.0177278351728058	1365704	112	112	5	9.911840224695649	0.0085519922852272	0.5071750540380638	0.9989469542079114	0.007852846982455	0.9898996753054567	0.9967646043967308		False	42806.0	49.96755127785824	0.1913647436463937	0.913747922276151	6996	2241	2163	26745	47648	72296	0.9203576598803752	28908	161080
M5_3.57.filtered.fa	9.52858039224143	0.912861456438193	0.0043639797455076	2411321	81	81	9	7.186001188809586	0.0046432668784496	0.7739604142293788	0.9997782004443316	0.0013764296947237	0.9958157112567494	0.9979852829203968		False	2552.0	35.75235109717868	0.4385788797987947	0.9753244639292576	7809	3760	3719	15905	100170	112967	0.9284722835683328	19624	231692
M5_3.58.filtered.fa	31.838817313930857	0.9813030179691876	0.027292238325552	2481470	12	12	31	17.954480443155497	0.011403247091304	0.9478216541001906	0.9999999999993828	0.0255754201632107	0.9905454570191808	0.9991079897839744		False	888399.0	46.0606630579278	0.2661021146398765	0.97473500673082	22237	2098	1931	180453	343243	448447	0.9512507775738542	182384	905248
M5_3.59.filtered.fa	8.128364875508465	0.8321371806215566	0.0214393229904154	2469445	110	110	6	7.936392126277245	0.0050730218845397	0.5992245221092188	0.9992363081478748	0.0071297969168218	0.9820213116792544	0.9931177656796544		False	45220.0	36.498496240601504	0.2725425321659258	0.9550575622926416	26604	10184	9692	66288	88274	232781	0.918817309640253	75980	482491
M5_3.6.filtered.fa	10.569268728275496	0.8152633016080746	0.0143141501322647	813022	36	36	7	13.348550485593991	0.0148701317989649	0.6156942862554765	0.999911513829798	0.013965036303894	0.9904629294828128	0.9962662788444444		False	37583.0	55.95968922119043	0.2453909876861363	0.9619184582319686	4774	1869	1807	16498	38028	63198	0.8520778596887113	18305	137891
M5_3.60.filtered.fa	6.770942466433948	0.8013470776354951	0.0138591389453679	3607216	116	116	5	6.577905272912033	0.0034745831218537	0.5487436848805284	0.9974679909434274	0.0016593348064984	0.9844208226884716	0.9909201454757084		False	8073.0	32.23770593335811	0.3606849510940035	0.9801599718308308	30838	17973	17422	52744	106877	181832	0.9232030663116938	70166	372166
M5_3.61.filtered.fa	2.822412332235793	0.6852421294332116	0.0061152938450685	817889	62	62	2	3.497425008986221	0.0038968965230838	0.2303857858462456	0.9172714149674168	0.0	0.9923472907711086	0.9955527251499232		False	723.0	34.49792531120332	0.226711774600965	0.9652844102481996	1442	838	820	2041	10298	16932	0.9297140952260784	2861	35778
M5_3.62.filtered.fa	2.9891447342559667	0.698933276378512	0.0118134911230736	1526356	85	85	2	3.490362811318681	0.0028410238125387	0.259119759741502	0.9285969576319792	0.001591433954376	0.986599546407288	0.9930545196190226		False	1686.0	39.96737841043891	0.1116182793610064	0.9576117202448337	5300	2747	2696	7658	20477	32237	0.9356045416052547	10354	65969
M5_3.63.filtered.fa	7.135447743665933	0.8775132935486337	0.0061171905351623	2171354	100	100	7	5.67505527546452	0.0038691383366446	0.655902261906626	0.9981647973317418	0.0004697237891891	0.9903201525632708	0.9941440644405686		False	2033.0	53.31382193802263	0.3779437440842796	0.951729243421072	13786	8340	8217	16438	68088	82276	0.9680593003970872	24655	168722
M5_3.64.filtered.fa	2.632870385773204	0.6650672364482791	0.0105942491667383	811539	58	58	2	3.3285023284865343	0.0037215229466894	0.2071003365211036	0.902199398400655	0.0	0.9879692985065748	0.9938240019039686		False	181.0	23.43646408839779	0.2467481010682131	0.9677154256254078	2022	1038	1013	3075	9442	17816	0.9217146351794004	4088	36684
M5_3.65.filtered.fa	1.0109222609954691	0.3776432915504147	0.0087352331785706	1475244	117	117	0	2.097214794361551	0.0017405362999758	0.0524964005954268	0.5904287329245685	0.0001963509299739	0.9861579185228226	0.9901091096907484		False	321.0	27.8006230529595	0.2740530650195133	0.9832430577796524	1072	766	751	1102	6546	27692	0.8941187782460686	1853	57329
M5_3.66.filtered.fa	1.2391121150909743	0.3904721416550742	0.0176855801329076	397529	33	33	0	2.333341052421996	0.003731898584895	0.0838555174591035	0.6651712251336726	0.0	0.9799010049497524	0.9881805909704516		False	62.0	20.725806451612904	0.2118766064755362	0.9514272018304276	670	394	383	945	2219	8773	0.9097817089523892	1328	18288
M5_3.67.filtered.fa	5.704856577338391	0.631313602354453	0.0278247452176839	771984	52	52	2	8.39447123982331	0.0096191063178121	0.3773873551783456	0.9935093224704452	0.0085987662734929	0.9814578992712908	0.9917346578017896		False	30243.0	38.76735112257382	0.1624553162498615	0.9494363035849374	5402	2408	2289	17172	19348	72613	0.8858160140012993	19461	150953
M5_3.68.filtered.fa	6.566542626183494	0.8389798015820106	0.0156351043607478	3134998	127	127	6	6.873850381229596	0.0038980555208125	0.5821011688045734	0.9969671640464216	0.0019210569937447	0.9846910985124552	0.9946999429005428		False	23393.0	101.30055999658018	0.1591335207590919	0.8972300971692027	27937	9672	9395	54827	90270	135411	0.937801497818654	64222	279013
M5_3.69.filtered.fa	8.20706273235757	0.8862487188933919	0.0081656863378569	3732125	128	128	7	9.02540569788808	0.0046879538164235	0.6584291790869813	0.9992875753406472	0.0035468247198817	0.992727502095762	0.9966878820187682		False	39032.0	60.40533408485345	0.2769116032132634	0.9593612700215512	17871	8139	7957	41754	133088	177125	0.9567364486298822	49711	364887
M5_3.7.filtered.fa	7.855938645842825	0.7948525240217541	0.0152691052895696	1503533	101	101	6	8.549090909474327	0.0070194123001212	0.5711580657025819	0.999028620978348	0.0087666457609471	0.9889060325704072	0.995672805398513		False	29593.0	40.889805021457775	0.2491315037338255	0.9511832732931602	9527	3716	3583	27647	51994	90876	0.906120498812501	31230	196267
M5_3.70.filtered.fa	8.536631119704442	0.8687312124527194	0.0122413565011804	3820017	93	93	8	6.980458387437281	0.0035802326048364	0.6858134400972561	0.9994674561299476	0.0051987429771668	0.9895664547817998	0.9958836850942756		False	11969.0	35.01186398195338	0.2932548335296993	0.9652672595373716	27334	10784	10541	64590	142227	184709	0.9378559378717488	75131	377717
M5_3.71.filtered.fa	24.8029386333935	0.9424870623092222	0.0261760204621162	1718622	30	30	23	18.215409893000786	0.0139190090085581	0.8649679801608497	0.9999999996920226	0.0288305212338252	0.9868938409864968	0.9972897030916488		False	510644.0	47.43538355488364	0.2415709040661834	0.9705004448800828	19483	4029	3707	106877	184246	287012	0.9205848636121844	110584	590892
