genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
M5_3.247.filtered.fa	3.530822916360154	0.7644778762482312	0.0156447892085302	373829	7	7	2	4.160475338395139	0.0068174473027224	0.2883189907685065	0.9557418894538916	0.0041093998424187	0.9858325137778108	0.9935332430275928		False	929.0	34.879440258342306	0.2193101840826826	0.9463214855073452	1527	697	675	2790	6086	11941	0.9259690205622766	3465	24715
M5_3.248.filtered.fa	0.94658134723758	0.3598802925532372	0.010456851359891	2326004	98	98	0	2.1178793080483587	0.0013945484590351	0.0490867599539811	0.5664860613850627	0.0	0.989919072309417	0.9939742152466368		False	886.0	35.847629796839726	0.1554845127398031	0.9440395630949866	1151	688	676	1906	10624	21075	0.912131121713358	2582	44070
M5_3.249.filtered.fa	3.4304590475715604	0.7924082100741869	0.0013459588942886	280777	20	20	3	5.26523867993999	0.0100081509899911	0.28259081050086	0.9516406328237036	0.0003037739083038	0.9938370407713152	0.9945428193332914		False	1.0	44.0	0.0028985507246375	1.0	489	433	424	149	4475	6098	0.9522679843326828	573	12716
M5_3.25.filtered.fa	0.6579267539606836	0.3616473920846768	0.0130126147096084	380553	30	30	0	1.1446497730172314	0.001870322792076	0.0132412568026003	0.4406329060352965	0.0	0.9777733677316928	0.9855129986108354		False					112	73	73	86	1160	1991	0.9396830906328736	159	4112
M5_3.250.filtered.fa	1.0250152486727024	0.4417787112617414	0.0100783047841709	942705	59	59	0	1.6236728235995632	0.0016828525822365	0.0464821975061126	0.5954939009412067	0.0	0.9844131541112304	0.9892512380474224		False					683	471	458	573	4440	11821	0.9100352452850794	1031	24639
M5_3.251.filtered.fa	1.488795310048716	0.587664107010156	0.0017827285241476	242220	15	15	1	1.8260723031414987	0.0037335342015154	0.0724052514243249	0.7314199465375096	0.0	0.9942980955639183	0.9950393431406088		False					100	87	86	40	1639	2138	0.9460678102745486	126	4401
M5_3.252.filtered.fa	5.370611613763188	0.8414761656416767	0.0120501465070851	3553043	104	104	4	5.958085811959897	0.0031701625322958	0.4780474089393233	0.9912809941444608	0.0006276691789373	0.9902968638046116	0.9952594106762168		False	2629.0	33.19208824648155	0.4013651832288536	0.9551218971626888	16481	8052	7891	31262	87375	108004	0.9440604309895332	39153	219998
M5_3.253.filtered.fa	2.7377186138264045	0.7455872394299847	0.0151985688243969	271712	2	2	2	2.898827956123141	0.0055653020475749	0.2170901542810033	0.9108473790705544	0.0	0.9849794866578512	0.9928118536601904		False					886	424	409	1319	3452	6732	0.9217914738645914	1728	13820
M5_3.254.filtered.fa	2.839047022505439	0.6392664901010772	0.0194139191705456	10489020	346	346	2	3.746258798633152	0.0011605602416075	0.2415131251537322	0.9184776873103896	0.0026950621937318	0.981919568488684	0.990820042033194		False	10018.0	38.47384707526452	0.2273171044359206	0.9329672936812344	45802	23255	22438	76647	141211	285583	0.8942555666781922	99085	586262
M5_3.255.filtered.fa	1.375862436873177	0.4534568603741375	0.020313381043013	281180	9	9	0	2.258464141162649	0.0042728369457134	0.0910626644853829	0.7032563166324012	0.0	0.9832454598711188	0.9921890255809412		False	1.0	5.0	1.0000000000000004	1.0	429	200	194	753	1811	4400	0.9191329867287132	947	9178
M5_3.256.filtered.fa	0.621341285514155	0.2756727887367413	0.0168831068432147	1658916	73	73	0	1.4089590190386645	0.0010987676189021	0.0265546899300506	0.4222675201656477	0.0	0.9780032688640696	0.9861300281485516		False	2.0	4.5	0.794117647058824	1.0	969	611	604	1063	4957	25840	0.8987796645132428	1667	52447
M5_3.257.filtered.fa	1.1025988458818423	0.3675468154777823	0.0166216223031427	168267	5	5	0	2.2735768113793005	0.0055591167566221	0.0680347305175702	0.622277235958214	0.0	0.983490566037736	0.9903913347309574		False					189	110	107	306	910	3811	0.8548059481091249	413	7731
M5_3.258.filtered.fa	5.353468052173299	0.7999006751067617	0.0133521144470932	396678	9	9	4	4.982721646352295	0.007929315662012	0.4886255350687459	0.9911480038353556	0.0	0.9908887822645968	0.9960789776450132		False	298.0	23.409395973154364	0.3904197209628678	0.9778697845695696	1766	760	740	4359	9741	13772	0.9068512314138196	5099	28838
M5_3.259.filtered.fa	7.175313384246876	0.8913797659907184	0.0116380661375181	594079	34	34	6	6.080146953396803	0.0079340002532407	0.6301872309911645	0.9982282751551564	0.0023250201091581	0.9920588918775258	0.9968614860262672		False	3254.0	31.40165949600492	0.248128062833991	0.9628794777312528	2973	1175	1154	8047	20126	30068	0.9257875961333588	9201	63885
M5_3.26.filtered.fa	3.5725206829815	0.7716161997740583	0.0108538134771563	558551	2	2	3	3.683395860034957	0.0049302952883965	0.319097092297749	0.9573418000917454	0.0	0.991791597468468	0.9965045558597784		False	97.0	17.711340206185568	0.1626391222020748	0.9447040515290784	1463	623	595	2946	9099	15796	0.840650795692642	3541	32293
M5_3.260.filtered.fa	2.1473059600706432	0.5074902682123454	0.0153784538692088	818195	53	53	1	4.094147214459992	0.0045558237344652	0.1459285378180017	0.8498425941475319	0.0040853226592599	0.98470661150103	0.9922193001557816		False	1813.0	32.07335907335907	0.2329047415681957	0.9704164146087833	1826	929	910	3361	8351	20940	0.916628388487781	4271	43561
M5_3.261.filtered.fa	1.6358543417366946	0.6018671204745635	0.0125563564048957	227409	14	14	1	2.0858717707386547	0.0044012394416646	0.0919312780057077	0.7641264408286204	0.0	0.9804840715584042	0.9873242131445518		False	2.0	10.5	1.0	1.0	408	265	262	364	1743	3341	0.9412410540045908	626	6819
M5_3.262.filtered.fa	1.2665443785891397	0.440065629983316	0.0178337054937276	542435	42	42	0	2.1649613041191564	0.0029625499696964	0.078475762072875	0.6731842381532691	0.0	0.986797594437136	0.9947378312347304		False	102.0	23.715686274509803	0.207201389531604	1.0	562	224	213	1129	3320	6206	0.9231289852314976	1342	13376
M5_3.263.filtered.fa	5.357823834756634	0.7635051557528911	0.0163402717694841	370266	15	15	3	5.959041294509453	0.0098330132356182	0.4286269870849605	0.991181984604144	0.0	0.9925207616599246	0.9975804317417112		False	953.0	20.78384050367261	0.3322531431044812	0.9642917916278552	1187	384	368	4664	9242	14392	0.8774270336067259	5032	30979
M5_3.264.filtered.fa	0.9933875323358736	0.30406863944627	0.0128847130966989	915392	52	52	0	2.9508967851088577	0.0031019292578167	0.0579631458435292	0.5840379259610629	0.0017113016318131	0.986298271735238	0.9927062326843702		False	974.0	50.4435318275154	0.2152723484410454	0.8649048275656066	727	387	375	1178	4396	16102	0.9067661005381245	1553	32793
M5_3.265.filtered.fa	0.4157369541332681	0.2104656767776223	0.0152764278094799	972971	74	70	0	1.0963017179257182	0.0011199762420002	0.0146345574534081	0.3072566747946422	0.0	0.9750684739096848	0.9832151134208864		False					355	239	235	323	1939	11572	0.891715310117562	558	23546
M5_3.266.filtered.fa	0.8030233203775681	0.3667906718489728	0.0198313952588614	360200	37	37	0	1.521840328019093	0.0025621550974258	0.0327540255413658	0.5078981599279666	0.0	0.9806746906255296	0.9874555009323616		False	3.0	12.666666666666666	0.8989898989898988	1.0	228	148	144	304	1339	4724	0.9175295057269514	448	9785
M5_3.267.filtered.fa	0.8722202256882052	0.3616653489542155	0.0119962372704047	278260	12	12	0	1.7740797863798177	0.003377766070068	0.0422770071156472	0.5370658498379135	0.0	0.9851241074464469	0.9898843930635838		False	1.0	12.0	0.222222222222222	1.0	175	119	119	209	1209	3337	0.9010611615120544	328	6830
M5_3.268.filtered.fa	6.979928578716457	0.7001448831751862	0.0185012715957191	245025	11	11	3	11.489319253546622	0.0233157018370519	0.4064932149780634	0.9978946571163262	0.0103330301576124	0.9886446923223664	0.9951104908585257		False	5767.0	38.81654239639328	0.2211890045168821	0.9516771975289752	1131	487	475	3823	8011	13352	0.9117600962895565	4298	29107
M5_3.269.filtered.fa	2.581412710566616	0.6683511995916284	0.0131752128697903	313440	28	28	2	3.274354586264066	0.0059015200701961	0.201416539050536	0.8976531171809842	0.0	0.9898149908129	0.9956440473927644		False	96.0	20.885416666666668	0.2254561292353708	0.9509096058167266	643	275	264	1404	3689	6749	0.8844208890974601	1668	14694
M5_3.27.filtered.fa	0.4360093142121877	0.2320494383423195	0.0078401557699354	224603	15	15	0	1.02924012111342	0.0021864012621842	0.0108146373824035	0.3195467947147287	0.0	0.9913544668587896	0.9946480032935364		False					21	13	13	21	451	2058	0.8989304276051991	34	4258
M5_3.28.filtered.fa	5.487739412098848	0.715042689827723	0.0175559089791538	230617	11	11	2	8.38678804021313	0.0175481931609562	0.3552296665033367	0.9921376827532576	0.0070988734788943	0.9883913966944168	0.994836551841996		False	3038.0	35.35878867676103	0.246610852812264	0.9509494151230607	951	423	409	2951	5891	11283	0.8964929009980611	3360	24538
M5_3.29.filtered.fa	3.5875442262729926	0.6950901077983075	0.0135932687373354	724965	21	21	2	4.1008868250062	0.0048303793662818	0.3241784086128296	0.9579039577825256	0.0	0.9912347139368048	0.996744930175561		False	762.0	20.103674540682416	0.273329025048503	0.9542633270377572	2060	765	748	5076	11996	18913	0.923437298666653	5824	39453
M5_3.3.filtered.fa	14.56694460366283	0.9712287891957544	0.0146808250106362	4459284	52	52	14	8.088726518008512	0.003834905440826	0.9091632199249924	0.9999974067848592	0.0110794172813546	0.994833527657745	0.9995012600460212		False	45781.0	26.249972696096638	0.3639880266877133	0.9880571579189308	20946	2022	1957	134024	295568	336408	0.9229325912571856	135981	686263
M5_3.30.filtered.fa	2.4769628829338237	0.6885882186635433	0.0124717804544041	1980760	108	108	2	2.7385278537478808	0.0019565111206351	0.1976241442678568	0.8877647569045559	0.0	0.9846722153247192	0.9918686102297636		False	29.0	16.137931034482758	0.6594211570423422	1.0	6000	3183	3128	7562	22632	38525	0.9362698176063337	10690	79104
M5_3.31.filtered.fa	1.0949385003345171	0.4934370336060933	0.0085751389072293	777240	47	47	0	1.5935786636700735	0.0018186051762912	0.0418750964952909	0.619713626569424	0.0	0.9862045657049804	0.990506037422804		False					449	309	307	400	3917	6781	0.936057554382615	707	14082
M5_3.32.filtered.fa	9.034466784201342	0.8898515358916683	0.0239677534795887	4243854	108	108	7	8.522589910569424	0.0041476248240483	0.6508588655500401	0.999656881321934	0.0061043082822203	0.9835943015404668	0.994578498633311		False	76962.0	32.00343026428627	0.2311696239754227	0.9532523348088155	45315	14975	14168	134602	175613	315187	0.915480568585166	148770	653828
M5_3.33.filtered.fa	1.903138639712984	0.5982482566127173	0.0135385637811872	1842964	83	83	1	2.479750540950136	0.0018349086311771	0.1312006094530332	0.8137138634629058	0.0	0.9837839849791976	0.990231515562577		False	94.0	16.340425531914892	0.3056105531818495	0.9682603598092728	3921	2362	2301	4772	16271	33559	0.9271660858083964	7073	68819
M5_3.34.filtered.fa	2.258948868547889	0.628447967847329	0.0080664618743191	2949926	153	153	1	3.0617238858825	0.0017919455089677	0.169421199040247	0.8639389845617312	0.00030633544969	0.9894573612389452	0.9930029212853656		False	1209.0	27.0686517783292	0.2781144290827425	0.91045337739094	5269	3497	3443	6163	32041	55509	0.932377675925016	9606	113831
M5_3.35.filtered.fa	2.3718827120405246	0.5400474087543837	0.0172272930597795	307960	10	10	1	3.5195831087797216	0.0063629660840727	0.196467073645928	0.8768524974956141	0.0	0.9865628718762396	0.9947606769800345		False	186.0	29.47311827956989	0.2742631254228142	0.9389135695443204	813	317	301	1744	3418	7024	0.8737602405232353	2045	14829
M5_3.36.filtered.fa	6.767466010729172	0.5929087924656519	0.017142466273421	208963	25	25	1	17.195323683513774	0.0380746328714424	0.257069433344659	0.9974602064669944	0.0086026972792592	0.991176142075282	0.9963699318664136		False	8333.0	64.108124324973	0.1741757535194312	0.9401479963263112	474	195	191	2067	6940	9595	0.9404453055304774	2258	21128
M5_3.37.filtered.fa	0.5774015600982604	0.2731931734926951	0.0219822993654222	3898216	212	212	0	1.3037805929311448	0.0006639668822915	0.0222801917595125	0.3994116840391426	0.0	0.9772374011260404	0.9874040044673184		False	55.0	32.14545454545455	0.2699988601113216	0.9895729890764648	1977	1094	1047	2575	10449	43756	0.8815711998350574	3622	89645
M5_3.38.filtered.fa	1.3654262526051395	0.5520165168476948	0.0179214559645423	666471	35	35	1	1.9354520774468111	0.0023833339562053	0.0658933396952005	0.7005091404878168	0.0	0.9762956553420166	0.9861098460697696		False	69.0	36.89855072463768	0.2992760781812446	0.9784524538312416	1041	610	597	1097	4223	8830	0.9178506723981512	1694	18038
M5_3.39.filtered.fa	1.1413912777307205	0.4541062502594696	0.0128567364502348	1613869	124	124	0	1.785049280534886	0.0014160512421399	0.0585462636682406	0.6349965590691329	0.0	0.9850030692377708	0.9914696357132272		False	1.0	4.0	0.999999999999999	1.0000000000000002	1417	806	790	1736	8866	15651	0.9035247596175828	2526	32641
M5_3.4.filtered.fa	5.327645498646906	0.9011291990920668	0.0033159821211356	3043396	28	28	4	4.973536012954799	0.0028535536061015	0.493989937556598	0.9909438480189758	0.0045864020672143	0.9967879622750192	0.9979533153696905		False	9227.0	34.67963585130595	0.2264046979140774	0.9473382888212054	4829	3077	3053	8803	74304	86594	0.9328148041254448	11856	176651
M5_3.40.filtered.fa	5.396257453763784	0.9003531810938993	0.0175566664490766	2130635	23	23	5	4.119669732140671	0.0028253828058491	0.5248641836823295	0.9914762196344616	0.0	0.9865902884214706	0.9962389139170916		False	535.0	24.641121495327106	0.3822966202745037	0.9848086376303988	14996	4206	4060	33769	52238	76268	0.9280740751575258	37829	155060
M5_3.41.filtered.fa	1.0626067028623285	0.3662388298445022	0.0127998087694917	260068	6	6	0	2.159305577087592	0.0042440037708392	0.0681629419997846	0.6087003791153861	0.0	0.9854459299373836	0.9913126868618491		False	52.0	20.634615384615383	0.2381200629801898	1.0	258	154	150	372	1313	4126	0.9043482484935804	522	8462
M5_3.42.filtered.fa	3.220417126819706	0.7075295666067977	0.0043357868192523	2289999	101	101	2	3.5239356438988176	0.0023390223087856	0.2921154114041098	0.9417859371077588	4.678087173752306e-05	0.9899886986055634	0.9918677796646655		False	143.0	29.09090909090909	0.5845204288378318	0.9431509376150722	6697	5440	5403	4225	34073	54510	0.9324642408443586	9628	112297
M5_3.43.filtered.fa	1.753508514162411	0.579286416940898	0.0079530458855543	3015094	111	111	1	2.3068245118350474	0.0013334261326702	0.1168815963946729	0.7874011065654761	0.0	0.985213203976062	0.9893163908980758		False	50.0	16.54	0.3803658229223736	0.980909090909091	5211	3765	3725	4045	24107	56694	0.9174166159600572	7770	117174
M5_3.44.filtered.fa	4.920303597351705	0.8294173918151229	0.0175831257727247	238342	7	7	4	5.732227499234988	0.0117761494797736	0.4240293359961735	0.9870236664457188	0.0014383261472644	0.9846433942848096	0.9934496952426184		False	1411.0	40.255846917080085	0.327041835209759	0.9601729880261264	1552	662	633	3163	5438	13346	0.90136206591275	3796	27567
M5_3.45.filtered.fa	6.350505658297367	0.8758919974974899	0.0110548063001238	3345441	126	126	6	4.712817380421118	0.0025864010784554	0.615310507643088	0.9963297536589872	0.0003399972966813	0.9900475349589626	0.9958702638105208		False	2589.0	43.00502124372345	0.2366207527245015	0.9560097358094368	20487	8501	8344	40547	97136	122411	0.9592471204660608	48891	250014
M5_3.46.filtered.fa	12.63376427448926	0.7178627553693033	0.0294579042601289	238625	15	15	4	25.94318808920644	0.0534457999951979	0.471350445259298	0.9999857051875805	0.0280491044877375	0.9893043849354528	0.9965948291191008		False	52015.0	65.51390944919734	0.1097933808722535	0.9114316052378824	1203	383	368	8251	13884	22129	0.9134985994649352	8619	50839
M5_3.47.filtered.fa	1.5485728712592368	0.5601947828184813	0.0116044677770368	5438262	230	229	1	2.1715443926675806	0.0009351542662711	0.0899386605500065	0.7452289156207772	0.0	0.9850728874895218	0.9908691296436384		False	121.0	21.84297520661157	0.3159574199093106	0.929135265951192	7301	4466	4360	8285	38482	95320	0.9146828040939784	12645	197114
M5_3.48.filtered.fa	0.563062242779619	0.2845631350839494	0.0234542420453856	219656	25	25	0	1.2632514417495435	0.0027265866128238	0.0141812652511198	0.3917589187383621	0.0	0.9797752808988764	0.9874799357945424		False					63	39	38	107	587	3506	0.8932698623428392	145	7139
M5_3.49.filtered.fa	1.3511136794362208	0.5005155242392314	0.0151823541296646	4691341	248	248	1	2.315425693439046	0.0010747079040732	0.0694568994238534	0.6967001560946944	0.0002865713714098	0.9852813905955574	0.9918458412869884		False	2900.0	43.72310344827586	0.2059934760065618	0.9516242308117104	4796	2657	2590	7515	29304	67187	0.8971060293188081	10105	138824
M5_3.5.filtered.fa	0.7292183771073166	0.3479370521304967	0.0108195101204611	313847	29	29	0	1.394412621901905	0.0025123695340477	0.0273349753223704	0.4747599206858273	0.0	0.983564518009092	0.9885767571978086		False					141	98	95	137	1055	2406	0.9136020115206024	232	4961
M5_3.50.filtered.fa	4.028980903612597	0.7343072931962349	0.0224118063977124	4338098	127	127	3	4.630921729451026	0.0022299389193775	0.3654221273931571	0.971492558994989	0.0019216460836554	0.9850747869246048	0.9945074458897945		False	11807.0	43.07673414076395	0.1701403861081322	0.95253355868116	23660	8707	8299	57499	82858	150877	0.9117681866432829	65798	309481
M5_3.51.filtered.fa	1.2959934221697902	0.5528584862847672	0.0076994133694487	1007019	66	66	1	1.6971994818641654	0.0017024699747307	0.0536603579475659	0.6815730516373151	0.0	0.98538038751226	0.99117271499158		False	1.0	56.0	1.000000000000001	1.0000000000000002	790	477	471	625	5964	9423	0.9439106559492568	1096	19308
M5_3.52.filtered.fa	8.909965077246037	0.8216009740228332	0.0072696384180731	723597	34	34	7	8.184828098463827	0.0096674464705239	0.6087946743836694	0.999617009036558	0.0016190945365787	0.9922228628763148	0.9955121424128648		False	2797.0	25.77404361816232	0.5260032618933277	0.9864014265437724	3426	1977	1955	6583	30506	38191	0.9421000060180442	8538	79080
M5_3.53.filtered.fa	0.7068510228367428	0.3595115317051057	0.0143299468991802	352940	20	20	0	1.3635663996393257	0.0023083493422102	0.019071230237434	0.4642831129000322	0.0	0.97994354479275	0.9870747288664388		False	1.0	1.0	0.0110803324099724	1.0	135	87	86	162	1142	2058	0.9401695009439632	248	4249
M5_3.54.filtered.fa	4.783747813289079	0.8526023135758771	0.0136370229908442	2449455	121	121	4	4.0649573831214845	0.0026102216171143	0.4632397819106699	0.9853607546533018	0.0002314884339302	0.9915809233399576	0.9973525692152448		False	1035.0	28.019323671497585	0.3125217857606819	0.9743297332574252	9553	3004	2912	24914	53435	71323	0.930292952603189	27826	148101
M5_3.55.filtered.fa	3.6024127601635048	0.7228133260411844	0.022555735143149	6927999	223	223	2	4.8674166628212605	0.0018552271182658	0.3038444433955605	0.9584530209717124	0.0013958312367011	0.9846624805110036	0.9946110134088096		False	21973.0	55.30200700860146	0.1844216517953997	0.9444467125063458	32286	11344	10899	78793	117373	199573	0.913710464073532	89692	416784
M5_3.56.filtered.fa	3.2955105938036358	0.6532843134383439	0.017418323392075	1365704	112	112	2	4.5074840669805685	0.0038890829646909	0.2643274091604037	0.945520775636466	0.0	0.9897892756923264	0.9964930067896052		False	3093.0	30.30003233107016	0.1943814486611584	0.9041509505980636	3686	1266	1228	10773	21633	32803	0.9230246839781888	12001	72456
M5_3.57.filtered.fa	3.9691828669845286	0.8571471819803336	0.0042728041181868	2411321	81	81	3	3.48791389504216	0.0022537311973944	0.3635687658341631	0.9699468702360958	0.0002563632284696	0.9961479717251772	0.998025507567747		False	179.0	23.1731843575419	0.5502235389373643	0.9849846359911756	3377	1731	1715	5727	43565	50360	0.928479146545	7442	103659
M5_3.58.filtered.fa	12.48944939894498	0.9662063212531282	0.0258691888441989	2481470	12	12	11	8.097948069602992	0.0051431676378824	0.8331787206776629	0.9999837624454956	0.0259178160439622	0.9892256765149156	0.9985020614188675		False	55570.0	24.359042648911284	0.2851112929434291	0.9783153720155608	22276	3097	2845	116512	140884	188042	0.9384312158041914	119357	380156
M5_3.59.filtered.fa	4.985248912204969	0.7942464804844813	0.0229340398698105	2469445	110	110	4	5.237356960589477	0.0033477713872335	0.4363968422054348	0.9877468813347832	0.0019485050313755	0.9825009418572496	0.9934738108008292		False	9351.0	32.65640038498556	0.2070253857001091	0.9378380658631316	18858	7033	6713	44580	57261	158647	0.914430732748024	51293	328434
M5_3.6.filtered.fa	7.175706192452357	0.7855334787988517	0.0160256847115661	813022	36	36	4	9.17076352681486	0.0102161251506709	0.4945339732504163	0.9982288895707296	0.0099124029891239	0.9903050984039974	0.9963886615912272		False	17012.0	35.52410063484599	0.2420065390493115	0.9660435723844958	3898	1452	1409	13156	27440	47638	0.8347080396311567	14565	104054
M5_3.60.filtered.fa	2.4973799739189446	0.6718801979144027	0.0123826061133939	3607216	116	116	2	2.908770251159633	0.001536471505853	0.2021680986112281	0.8897700363718722	0.0	0.9857952675574276	0.9911979749446016		False	289.0	40.57093425605537	0.3364369034295155	0.9929809798302672	10359	6419	6259	12736	41276	72694	0.9035164618139656	18995	148925
M5_3.61.filtered.fa	2.8610422685718966	0.7005082596782694	0.007895014692831	817889	62	62	2	3.463703364245244	0.0038593232342195	0.228859906417619	0.9200457212370812	0.0030474618191993	0.9918795610689062	0.9955978673163016		False	724.0	30.385359116022094	0.2928416367732872	0.9604845679304668	1520	824	811	2506	11252	19301	0.9305737438549876	3317	40635
M5_3.62.filtered.fa	4.8852738155449975	0.7761583798275108	0.0142790763251469	1526356	85	85	4	4.581655398364815	0.003729294858801	0.4642154254970662	0.9866160195918678	0.0	0.9867999514506928	0.9939172234312506		False	568.0	23.785211267605632	0.3860566328776159	0.972327740992085	9353	4310	4159	17447	36447	57553	0.9382975525670696	21606	117107
M5_3.63.filtered.fa	4.047505841976942	0.838462084026833	0.006070102556697	2171354	100	100	4	3.606927181472437	0.0024591302741414	0.3875181108193321	0.971955076911731	3.2326603934139415e-05	0.9911924690916396	0.994484448664728		False	333.0	38.408408408408405	0.243380054909887	0.8820322030932601	7411	4641	4576	7890	40379	49115	0.9605385054313668	12466	101095
M5_3.64.filtered.fa	2.302686623809823	0.6787141468247367	0.0095631071984568	811539	58	58	2	2.64635777736675	0.0029588325984733	0.1711119243807136	0.8690935442138054	0.0	0.9901054268924993	0.9951391289319046		False	4.0	6.75	0.4648148148148143	1.0	1374	675	656	2149	8895	16262	0.9245196890110569	2805	33411
M5_3.65.filtered.fa	0.4085724124280458	0.2179463193885215	0.0102805972872817	1475244	117	117	0	1.089155039402182	0.0009039197546564	0.0119092163736981	0.3028602876501197	0.0	0.982867550799704	0.9888439865672491		False	6.0	18.0	0.2085262345679012	1.0	301	196	196	282	2815	12656	0.8882247494267625	478	26241
M5_3.66.filtered.fa	0.5974884851168091	0.2814838665858339	0.016559284956087	397529	33	33	0	1.2709360173014643	0.0020327094144837	0.0205620218902268	0.4099702575130556	0.0	0.982627844384634	0.9909469048201616		False					142	74	73	193	1161	4577	0.9160467084969596	266	9492
M5_3.67.filtered.fa	2.769743932516736	0.5512860370163112	0.0270933270175635	771984	52	52	1	4.250599554257987	0.0048707021393896	0.224064229310452	0.9133331561672072	0.0	0.9822054181553296	0.9918600483309632		False	1809.0	24.89110005527916	0.1995794486430077	0.952334833834897	3078	1408	1334	7585	9914	36197	0.8859353174096201	8919	75612
M5_3.68.filtered.fa	3.785568603233559	0.7962518636375525	0.015273028182167	3134998	127	127	3	4.621821624174056	0.0026209644230137	0.3375603429412076	0.9646570760087574	0.0006199179602716	0.9851830992836292	0.9939456707340696		False	13426.0	59.11246834500224	0.1469995280292716	0.8901550615172128	15680	6407	6228	26693	54949	88882	0.9353658843877356	32921	183573
M5_3.69.filtered.fa	3.5903567002712933	0.807425796295676	0.0099122233576911	3732125	128	128	3	4.392111575079348	0.0022813396881836	0.2928894396623907	0.9580083700027908	0.0016617348141505	0.9915982069344068	0.99651632970451		False	4324.0	37.3432007400555	0.2486051008750174	0.9529157799087916	9184	3808	3719	18326	61170	83244	0.944684954879068	22045	171843
M5_3.7.filtered.fa	5.709980426103052	0.7752992451778578	0.0164391039070194	1503533	101	101	4	6.399634001327212	0.0052545551452034	0.4749686239011714	0.9935386222908068	0.0017831017977086	0.9894123067056324	0.996006334972155		False	12266.0	32.73740420675037	0.2285441483018414	0.9470495308996404	7561	2852	2748	21793	40302	72130	0.9119950504991208	24541	154970
M5_3.70.filtered.fa	3.98054642165205	0.8122618302483994	0.0116139599238706	3820017	93	93	3	4.01544662112603	0.0020594969725496	0.3736679705875654	0.9702469160541828	0.0015879015884682	0.9898025665922666	0.9954484250583922		False	1622.0	36.97780517879161	0.2541050479123311	0.9453833371808712	14556	6497	6381	25794	69408	91723	0.933129027707788	32175	188448
M5_3.71.filtered.fa	11.494490353317948	0.9157156140210004	0.025786966084578	1718622	30	30	10	9.135097926937158	0.006980436404451	0.7496273176998781	0.9999609096522468	0.0167379683169053	0.98684649692702	0.9968765669558792		False	65196.0	27.40938094361617	0.244543425684216	0.9660975427895332	16946	4024	3682	72555	88903	143047	0.918814946833864	76237	295337
M5_3.72.filtered.fa	2.805642287242551	0.7220007720541973	0.0060976188719352	1875516	87	87	2	2.943000805528764	0.0021590071785476	0.2353677601257467	0.9160372591318984	0.0	0.9915049973269058	0.994082947471434		False	108.0	20.09259259259259	0.4452031245791287	0.9547880210784524	3750	2612	2584	3788	23849	33267	0.9395912608182392	6372	68936
M5_3.73.filtered.fa	1.4356322331903049	0.5637749296675825	0.0043327346310146	1212812	70	70	1	1.8926696406101997	0.0017286196926911	0.0728109550367245	0.7185113809569876	0.0	0.9911104568206012	0.993114850633026		False	7.0	31.428571428571427	0.1523425251141923	1.0	785	608	599	509	7973	11599	0.9506486546911826	1108	23905
M5_3.74.filtered.fa	0.8317334956800213	0.3379257430696867	0.0087614063633068	239816	18	18	0	1.6438080637633368	0.0033821850872867	0.0469193048003469	0.5202166718529986	0.0	0.9861357980803412	0.9909349448986848		False					156	102	102	149	933	3011	0.9006818416864909	251	6339
M5_3.75.filtered.fa	3.30258465519181	0.5154573067836652	0.0210539560631675	355560	16	16	1	6.045111599887012	0.0101838416658634	0.2350770615367308	0.9458600138456744	0.0040804272494711	0.9911585949464012	0.9970568529862176		False	3002.0	30.95236508994004	0.1878451368706304	0.9460675279249308	739	246	237	3361	5456	9320	0.9251560462888802	3598	20127
M5_3.76.filtered.fa	3.312511394243697	0.7138820779874566	0.0123753327659016	4711809	199	199	2	4.196137951448844	0.001941323754304	0.2774023734833054	0.9463324938969936	0.0007829421749576	0.9838294440912364	0.9904878632847436		False	6212.0	35.22569220862846	0.2531300390302788	0.9515142091145192	21136	12433	12230	25826	73243	108593	0.9451320977655124	38056	224786
M5_3.77.filtered.fa	1.8068261170866664	0.4856648620518444	0.0118758978800702	753254	46	46	0	3.303854508075197	0.0038301781813898	0.1237032926476327	0.7971781885231801	0.0	0.9856514273449238	0.9916613007083064		False	428.0	32.69859813084112	0.2839122956588907	0.9483969842632144	1337	777	771	1926	6850	12827	0.94028841832564	2697	26266
M5_3.78.filtered.fa	7.533542621188981	0.7806921852399538	0.0155167720980536	247506	11	11	4	9.821016414235327	0.0198291106710874	0.4872407133564438	0.9987087159066496	0.0079579974944014	0.9910692814793316	0.9966416518097764		False	6057.0	33.25309559187717	0.2507405524499353	0.9708113088306248	1077	405	392	3985	8744	14129	0.9068558092789696	4377	29789
